algorithm,primal_lb,instance,status,time_elapsed,num_items,num_classes,repetition,pisinger_R,knapsack_generator,optimal
compact,26946.0,weakly_correlated_1000-rnduniform-rnduniform-100-20-1,feasible,0.0189580917358398,100,20,1,1000,weakly_correlated,True
mckp,369240.0,span_strongly_correlated_1000-rnduniform-rnduniform-1000-100-0,feasible,2.392887777,1000,100,0,1000,span_strongly_correlated,True
compact,8202677.0,uncorrelated_10000-rnduniform-rnduniform-2000-20-8,feasible,0.0603499412536621,2000,20,8,10000,uncorrelated,False
mckp,235629.0,profit_ceiling_1000-rnduniform-rnduniform-1000-20-2,feasible,31.38437383,1000,20,2,1000,profit_ceiling,True
mckp,312283.0,inverse_strongly_correlated_10000-rnduniform-rnduniform-100-20-9,feasible,4.155679458,100,20,9,10000,inverse_strongly_correlated,True
compact,1873832.0054805116,span_weakly_correlated_10000-rnduniform-rnduniform-1000-100-6,feasible,0.4576640129089355,1000,100,6,10000,span_weakly_correlated,True
mckp,605486.0,almost_strongly_correlated_10000-rnduniform-rnduniform-200-20-4,feasible,5.381618448999999,200,20,4,10000,almost_strongly_correlated,True
mckp,64598.0,uncorrelated_1000-rnduniform-rnduniform-200-100-0,feasible,0.292055091,200,100,0,1000,uncorrelated,True
mckp,2723792.0,mstr_10000-rnduniform-rnduniform-1000-100-7,feasible,23.362567503,1000,100,7,10000,mstr,True
compact,395555.0,uncorrelated_10000-rnduniform-rnduniform-100-20-9,feasible,0.0059127807617187,100,20,9,10000,uncorrelated,True
mckp,191534.0,uncorrelated_similar-rnduniform-rnduniform-500-20-7,feasible,308.52225094600004,500,20,7,100000,uncorrelated_similar,True
mckp,2733656.0,strongly_correlated_10000-rnduniform-rnduniform-1000-500-1,feasible,19.72194469,1000,500,1,10000,strongly_correlated,True
compact,9995728.0,span_strongly_correlated_10000-rnduniform-rnduniform-2000-100-6,feasible,3600.0011818408966,2000,100,6,10000,span_strongly_correlated,False
mckp,7900144.0,span_weakly_correlated_10000-rnduniform-rnduniform-2000-100-3,feasible,92.896030849,2000,100,3,10000,span_weakly_correlated,True
compact,4684869.0,subset_sum_10000-rnduniform-rnduniform-2000-100-2,feasible,0.026871919631958,2000,100,2,10000,subset_sum,True
compact,923419.0,circle_10000-rnduniform-rnduniform-200-20-5,feasible,0.0855240821838378,200,20,5,10000,circle,True
mckp,839639.0,mstr_1000-rnduniform-rnduniform-2000-20-7,feasible,227.745767153,2000,20,7,1000,mstr,True
compact,458539.0,mstr_10000-rnduniform-rnduniform-200-100-0,feasible,0.0029017925262451,200,100,0,10000,mstr,True
compact,684711.0,strongly_correlated_10000-rnduniform-rnduniform-200-20-9,feasible,1.0406649112701416,200,20,9,10000,strongly_correlated,False
compact,49193.0,subset_sum_1000-rnduniform-rnduniform-200-20-5,feasible,0.002835988998413,200,20,5,1000,subset_sum,True
mckp,151908.0,span_strongly_correlated_1000-rnduniform-rnduniform-500-20-3,feasible,2.983336059,500,20,3,1000,span_strongly_correlated,True
compact,86814.0,span_uncorrelated_1000-rnduniform-rnduniform-200-20-3,feasible,0.0100939273834228,200,20,3,1000,span_uncorrelated,True
mckp,5867780.0,span_strongly_correlated_10000-rnduniform-rnduniform-1000-20-4,feasible,212.700347169,1000,20,4,10000,span_strongly_correlated,True
mckp,503842.0,subset_sum_10000-rnduniform-rnduniform-200-20-7,feasible,4.921297735,200,20,7,10000,subset_sum,True
mckp,44141.0,span_strongly_correlated_1000-rnduniform-rnduniform-200-20-1,feasible,0.197023946,200,20,1,1000,span_strongly_correlated,True
compact,586159.0,weakly_correlated_1000-rnduniform-rnduniform-2000-20-9,feasible,0.1516928672790527,2000,20,9,1000,weakly_correlated,True
mckp,224553.0,profit_ceiling_1000-rnduniform-rnduniform-1000-20-0,feasible,34.51975828,1000,20,0,1000,profit_ceiling,True
compact,242750.0,subset_sum_1000-rnduniform-rnduniform-1000-20-4,feasible,0.0067269802093505,1000,20,4,1000,subset_sum,True
mckp,5472679.0,weakly_correlated_10000-rnduniform-rnduniform-2000-100-6,feasible,103.864899925,2000,100,6,10000,weakly_correlated,True
compact,81641.0,span_strongly_correlated_1000-rnduniform-rnduniform-200-20-2,feasible,3600.000324010849,200,20,2,1000,span_strongly_correlated,False
mckp,131246.0,subset_sum_1000-rnduniform-rnduniform-500-20-7,feasible,4.709844495,500,20,7,1000,subset_sum,True
compact,130639.0,inverse_strongly_correlated_1000-rnduniform-rnduniform-500-20-4,feasible,501.02620816230774,500,20,4,1000,inverse_strongly_correlated,True
compact,1163189.0,subset_sum_10000-rnduniform-rnduniform-500-20-2,feasible,0.0045771598815917,500,20,2,10000,subset_sum,True
mckp,681575.0,uncorrelated_similar-rnduniform-rnduniform-2000-20-0,feasible,6442.539794227,2000,20,0,100000,uncorrelated_similar,False
compact,5472679.0,weakly_correlated_10000-rnduniform-rnduniform-2000-100-6,feasible,0.206907033920288,2000,100,6,10000,weakly_correlated,False
mckp,1282575.0,subset_sum_10000-rnduniform-rnduniform-500-20-6,feasible,46.787044507999994,500,20,6,10000,subset_sum,True
compact,275335.0,subset_sum_10000-rnduniform-rnduniform-100-20-7,feasible,0.2117719650268554,100,20,7,10000,subset_sum,True
compact,469332.0,profit_ceiling_1000-rnduniform-rnduniform-2000-20-2,feasible,0.0127210617065429,2000,20,2,1000,profit_ceiling,True
mckp,1441591.0,weakly_correlated_10000-rnduniform-rnduniform-500-20-9,feasible,47.806817222,500,20,9,10000,weakly_correlated,True
compact,3018576.0,span_weakly_correlated_10000-rnduniform-rnduniform-1000-20-7,feasible,0.0158858299255371,1000,20,7,10000,span_weakly_correlated,True
compact,470477.0,circle_10000-rnduniform-rnduniform-100-20-4,feasible,0.0063610076904296,100,20,4,10000,circle,True
compact,549054.0,inverse_strongly_correlated_1000-rnduniform-rnduniform-2000-20-8,feasible,3600.0016400814056,2000,20,8,1000,inverse_strongly_correlated,False
compact,7691905.0,uncorrelated_10000-rnduniform-rnduniform-2000-100-2,feasible,0.0727670192718505,2000,100,2,10000,uncorrelated,True
mckp,140669.0,subset_sum_1000-rnduniform-rnduniform-500-20-8,feasible,5.403535693,500,20,8,1000,subset_sum,True
mckp,195481.0,uncorrelated_1000-rnduniform-rnduniform-500-20-5,feasible,10.370394763,500,20,5,1000,uncorrelated,True
mckp,5159560.0,inverse_strongly_correlated_10000-rnduniform-rnduniform-2000-100-4,feasible,109.169931637,2000,100,4,10000,inverse_strongly_correlated,True
mckp,516024.0,profit_ceiling_10000-rnduniform-rnduniform-200-20-6,feasible,5.1201755339999995,200,20,6,10000,profit_ceiling,True
compact,1144594.0,subset_sum_10000-rnduniform-rnduniform-500-20-3,feasible,0.00484299659729,500,20,3,10000,subset_sum,True
mckp,275889.0,inverse_strongly_correlated_1000-rnduniform-rnduniform-1000-100-8,feasible,1.949339328,1000,100,8,1000,inverse_strongly_correlated,True
compact,1221372.0,mstr_10000-rnduniform-rnduniform-500-20-1,feasible,3600.0003781318665,500,20,1,10000,mstr,False
compact,4746091.0,span_uncorrelated_10000-rnduniform-rnduniform-2000-20-0,feasible,0.0185201168060302,2000,20,0,10000,span_uncorrelated,True
compact,100135.0,circle_1000-rnduniform-rnduniform-200-20-9,feasible,0.0217468738555908,200,20,9,1000,circle,True
mckp,71619.0,almost_strongly_correlated_1000-rnduniform-rnduniform-200-20-9,feasible,0.367814294,200,20,9,1000,almost_strongly_correlated,True
mckp,596639.0,strongly_correlated_1000-rnduniform-rnduniform-2000-100-1,feasible,14.479938001,2000,100,1,1000,strongly_correlated,True
compact,5446596.0,mstr_10000-rnduniform-rnduniform-2000-20-7,feasible,3600.001482963562,2000,20,7,10000,mstr,False
compact,2541996.0,span_weakly_correlated_10000-rnduniform-rnduniform-1000-20-1,feasible,3600.000722169876,1000,20,1,10000,span_weakly_correlated,False
compact,10406570.0,circle_10000-rnduniform-rnduniform-2000-20-8,feasible,3600.001538991928,2000,20,8,10000,circle,False
compact,3407475.0,span_weakly_correlated_10000-rnduniform-rnduniform-1000-100-5,feasible,5.952763795852661,1000,100,5,10000,span_weakly_correlated,True
compact,410845.0,mstr_1000-rnduniform-rnduniform-1000-20-6,feasible,3600.0013959407806,1000,20,6,1000,mstr,False
mckp,2580575.0,subset_sum_10000-rnduniform-rnduniform-1000-20-7,feasible,208.82599133,1000,20,7,10000,subset_sum,True
mckp,484143.0,profit_ceiling_1000-rnduniform-rnduniform-2000-20-3,feasible,183.589612617,2000,20,3,1000,profit_ceiling,True
compact,180450.0,span_weakly_correlated_1000-rnduniform-rnduniform-500-20-3,feasible,3600.0006289482117,500,20,3,1000,span_weakly_correlated,False
compact,188461.0,span_strongly_correlated_1000-rnduniform-rnduniform-500-20-5,feasible,1.1446340084075928,500,20,5,1000,span_strongly_correlated,True
compact,146494.99999999994,strongly_correlated_1000-rnduniform-rnduniform-500-20-2,feasible,0.4504079818725586,500,20,2,1000,strongly_correlated,True
mckp,216689.0,span_strongly_correlated_1000-rnduniform-rnduniform-1000-20-5,feasible,5.583974157999999,1000,20,5,1000,span_strongly_correlated,True
mckp,137888.0,span_weakly_correlated_10000-rnduniform-rnduniform-50-20-6,feasible,1.263012226,50,20,6,10000,span_weakly_correlated,True
compact,244643.0,weakly_correlated_1000-rnduniform-rnduniform-1000-100-0,feasible,0.0683901309967041,1000,100,0,1000,weakly_correlated,True
compact,53717.0,strongly_correlated_1000-rnduniform-rnduniform-200-100-0,feasible,0.0027110576629638,200,100,0,1000,strongly_correlated,True
mckp,72429.0,mstr_1000-rnduniform-rnduniform-200-20-1,feasible,0.3482274509999999,200,20,1,1000,mstr,True
compact,9918426.0,circle_10000-rnduniform-rnduniform-2000-20-5,feasible,113.59489393234252,2000,20,5,10000,circle,False
compact,5816079.0,almost_strongly_correlated_10000-rnduniform-rnduniform-2000-100-1,feasible,4.68706488609314,2000,100,1,10000,almost_strongly_correlated,False
mckp,8846645.0,span_uncorrelated_10000-rnduniform-rnduniform-2000-100-1,feasible,61.601452295,2000,100,1,10000,span_uncorrelated,True
mckp,477910.0,circle_10000-rnduniform-rnduniform-100-20-7,feasible,2.2570438399999997,100,20,7,10000,circle,True
mckp,531560.0,weakly_correlated_1000-rnduniform-rnduniform-2000-100-3,feasible,9.937408305,2000,100,3,1000,weakly_correlated,True
mckp,4159214.0,span_weakly_correlated_10000-rnduniform-rnduniform-2000-20-9,feasible,221.770101756,2000,20,9,10000,span_weakly_correlated,True
mckp,759215.0,uncorrelated_1000-rnduniform-rnduniform-2000-100-0,feasible,10.084234063,2000,100,0,1000,uncorrelated,True
mckp,56418.0,almost_strongly_correlated_1000-rnduniform-rnduniform-200-100-4,feasible,0.329941032,200,100,4,1000,almost_strongly_correlated,True
mckp,676501.0,strongly_correlated_1000-rnduniform-rnduniform-2000-20-7,feasible,139.473210268,2000,20,7,1000,strongly_correlated,True
compact,5690279.0,span_strongly_correlated_10000-rnduniform-rnduniform-2000-100-0,feasible,0.7021608352661133,2000,100,0,10000,span_strongly_correlated,True
compact,4988420.0,weakly_correlated_10000-rnduniform-rnduniform-2000-100-0,feasible,0.2631580829620361,2000,100,0,10000,weakly_correlated,False
mckp,2557765.0,circle_10000-rnduniform-rnduniform-500-20-8,feasible,37.71059176,500,20,8,10000,circle,True
compact,245809.0,inverse_strongly_correlated_10000-rnduniform-rnduniform-100-20-0,feasible,0.0788390636444091,100,20,0,10000,inverse_strongly_correlated,True
compact,411610.0,mstr_1000-rnduniform-rnduniform-1000-100-8,feasible,3600.001548051834,1000,100,8,1000,mstr,False
mckp,25935.0,weakly_correlated_1000-rnduniform-rnduniform-100-20-2,feasible,0.233187562,100,20,2,1000,weakly_correlated,True
mckp,1468078.0,span_uncorrelated_10000-rnduniform-rnduniform-2000-100-8,feasible,132.15511398,2000,100,8,10000,span_uncorrelated,True
mckp,6153186.0,span_weakly_correlated_10000-rnduniform-rnduniform-2000-20-6,feasible,328.006311785,2000,20,6,10000,span_weakly_correlated,True
mckp,120714.0,profit_ceiling_1000-rnduniform-rnduniform-500-20-6,feasible,4.403121630999999,500,20,6,1000,profit_ceiling,True
compact,569005.0,almost_strongly_correlated_10000-rnduniform-rnduniform-200-100-3,feasible,0.0187301635742187,200,100,3,10000,almost_strongly_correlated,True
compact,10117425.0,circle_10000-rnduniform-rnduniform-2000-20-6,feasible,3600.0016629695892,2000,20,6,10000,circle,False
mckp,26544.0,strongly_correlated_1000-rnduniform-rnduniform-100-20-3,feasible,0.221405146,100,20,3,1000,strongly_correlated,True
mckp,158266.0,strongly_correlated_1000-rnduniform-rnduniform-500-100-5,feasible,0.86312512,500,100,5,1000,strongly_correlated,True
mckp,5050022.0,circle_10000-rnduniform-rnduniform-1000-100-9,feasible,22.545873266,1000,100,9,10000,circle,True
compact,567386.0,inverse_strongly_correlated_10000-rnduniform-rnduniform-200-20-7,feasible,0.059993028640747,200,20,7,10000,inverse_strongly_correlated,True
compact,672914.0,uncorrelated_similar-rnduniform-rnduniform-2000-100-0,feasible,0.084306001663208,2000,100,0,100000,uncorrelated_similar,True
compact,851176.0,span_weakly_correlated_1000-rnduniform-rnduniform-2000-100-4,feasible,3600.0014510154724,2000,100,4,1000,span_weakly_correlated,False
mckp,392926.0,span_strongly_correlated_1000-rnduniform-rnduniform-1000-20-7,feasible,15.077474784,1000,20,7,1000,span_strongly_correlated,True
compact,5451294.0,span_weakly_correlated_10000-rnduniform-rnduniform-2000-100-9,feasible,0.4506969451904297,2000,100,9,10000,span_weakly_correlated,True
compact,339743.0,strongly_correlated_1000-rnduniform-rnduniform-1000-20-8,feasible,3600.001536846161,1000,20,8,1000,strongly_correlated,False
mckp,489030.0,mstr_10000-rnduniform-rnduniform-200-100-2,feasible,4.586839648,200,100,2,10000,mstr,True
compact,39447.0,uncorrelated_1000-rnduniform-rnduniform-100-20-5,feasible,0.0047109127044677,100,20,5,1000,uncorrelated,True
compact,256919.0,span_weakly_correlated_1000-rnduniform-rnduniform-1000-20-4,feasible,6.289579153060913,1000,20,4,1000,span_weakly_correlated,True
mckp,4645180.0,span_uncorrelated_10000-rnduniform-rnduniform-1000-20-0,feasible,78.8045297,1000,20,0,10000,span_uncorrelated,True
compact,58080.0,span_weakly_correlated_1000-rnduniform-rnduniform-200-100-0,feasible,0.0397181510925293,200,100,0,1000,span_weakly_correlated,True
compact,3898241.0,uncorrelated_10000-rnduniform-rnduniform-1000-100-4,feasible,0.1104860305786132,1000,100,4,10000,uncorrelated,True
compact,137980.0,subset_sum_1000-rnduniform-rnduniform-500-20-9,feasible,0.0058090686798095,500,20,9,1000,subset_sum,True
mckp,4979452.0,subset_sum_10000-rnduniform-rnduniform-2000-20-5,feasible,839.973591933,2000,20,5,10000,subset_sum,True
mckp,633145.0,almost_strongly_correlated_1000-rnduniform-rnduniform-2000-100-5,feasible,11.839016392,2000,100,5,1000,almost_strongly_correlated,True
compact,255777.0,span_weakly_correlated_10000-rnduniform-rnduniform-200-100-3,feasible,0.008254051208496,200,100,3,10000,span_weakly_correlated,True
compact,317486.0,strongly_correlated_1000-rnduniform-rnduniform-1000-100-5,feasible,2666.8812971115112,1000,100,5,1000,strongly_correlated,True
mckp,172256.0,uncorrelated_similar-rnduniform-rnduniform-500-20-1,feasible,423.725053133,500,20,1,100000,uncorrelated_similar,True
compact,4554759.0,circle_10000-rnduniform-rnduniform-1000-100-2,feasible,0.24253511428833,1000,100,2,10000,circle,False
mckp,476754.0,profit_ceiling_10000-rnduniform-rnduniform-200-20-1,feasible,5.733557172,200,20,1,10000,profit_ceiling,True
compact,2340908.004467182,circle_10000-rnduniform-rnduniform-500-100-7,feasible,0.0898709297180175,500,100,7,10000,circle,True
mckp,4854433.0,span_uncorrelated_10000-rnduniform-rnduniform-2000-20-4,feasible,508.769176064,2000,20,4,10000,span_uncorrelated,True
mckp,118551.0,profit_ceiling_1000-rnduniform-rnduniform-500-20-4,feasible,4.315767241,500,20,4,1000,profit_ceiling,True
mckp,1161471.0,profit_ceiling_10000-rnduniform-rnduniform-500-20-2,feasible,47.550453969,500,20,2,10000,profit_ceiling,True
compact,1925393.0,uncorrelated_10000-rnduniform-rnduniform-500-20-3,feasible,0.0482831001281738,500,20,3,10000,uncorrelated,True
compact,234643.0,inverse_strongly_correlated_10000-rnduniform-rnduniform-100-20-3,feasible,0.3961479663848877,100,20,3,10000,inverse_strongly_correlated,True
compact,144489.0,strongly_correlated_1000-rnduniform-rnduniform-500-20-1,feasible,109.95672297477722,500,20,1,1000,strongly_correlated,True
mckp,66624.0,strongly_correlated_1000-rnduniform-rnduniform-200-20-6,feasible,0.534368195,200,20,6,1000,strongly_correlated,True
compact,407104.0,uncorrelated_1000-rnduniform-rnduniform-1000-100-9,feasible,0.0545089244842529,1000,100,9,1000,uncorrelated,True
mckp,509856.0,profit_ceiling_1000-rnduniform-rnduniform-2000-20-6,feasible,319.752070218,2000,20,6,1000,profit_ceiling,True
mckp,566874.0,inverse_strongly_correlated_10000-rnduniform-rnduniform-200-20-9,feasible,6.709425640999999,200,20,9,10000,inverse_strongly_correlated,True
compact,1677358.0,strongly_correlated_10000-rnduniform-rnduniform-500-20-9,feasible,0.0625090599060058,500,20,9,10000,strongly_correlated,True
mckp,421533.0,uncorrelated_1000-rnduniform-rnduniform-1000-20-8,feasible,50.529438597,1000,20,8,1000,uncorrelated,True
compact,193162.0,uncorrelated_1000-rnduniform-rnduniform-500-20-4,feasible,0.0399990081787109,500,20,4,1000,uncorrelated,True
mckp,479464.0,inverse_strongly_correlated_10000-rnduniform-rnduniform-200-100-1,feasible,7.978279528000001,200,100,1,10000,inverse_strongly_correlated,True
mckp,1045037.0,span_strongly_correlated_1000-rnduniform-rnduniform-2000-100-8,feasible,12.885462981,2000,100,8,1000,span_strongly_correlated,True
mckp,4812824.0,subset_sum_10000-rnduniform-rnduniform-2000-100-4,feasible,90.896694703,2000,100,4,10000,subset_sum,True
mckp,4783944.0,profit_ceiling_10000-rnduniform-rnduniform-2000-100-4,feasible,91.701092368,2000,100,4,10000,profit_ceiling,True
compact,44299.0,circle_1000-rnduniform-rnduniform-100-20-4,feasible,0.0251870155334472,100,20,4,1000,circle,True
mckp,1277864.0,inverse_strongly_correlated_10000-rnduniform-rnduniform-500-20-5,feasible,62.048350922,500,20,5,10000,inverse_strongly_correlated,True
mckp,2722720.0,mstr_10000-rnduniform-rnduniform-1000-20-7,feasible,237.30523654,1000,20,7,10000,mstr,True
compact,501995.0,inverse_strongly_correlated_10000-rnduniform-rnduniform-200-20-3,feasible,0.4039878845214844,200,20,3,10000,inverse_strongly_correlated,True
compact,434444.0,circle_1000-rnduniform-rnduniform-1000-100-0,feasible,0.1324501037597656,1000,100,0,1000,circle,True
compact,621027.0,strongly_correlated_1000-rnduniform-rnduniform-2000-100-5,feasible,567.908900976181,2000,100,5,1000,strongly_correlated,False
mckp,49626.0,subset_sum_1000-rnduniform-rnduniform-200-20-6,feasible,0.313619931,200,20,6,1000,subset_sum,True
compact,312283.0,inverse_strongly_correlated_10000-rnduniform-rnduniform-100-20-9,feasible,0.2651710510253906,100,20,9,10000,inverse_strongly_correlated,True
